course_link,canale,date_year,year,language,course_id,course_name,semester,professors,faculty
/cattedreonline/corso/AA7/0/L21BABASE/2024,0,2024,3,Inglese,AA7,"International Economics",Secondo Semestre,"Alberto Petrucci","Business administration"
/cattedreonline/corso/T080/0/L21BBMA/2024,0,2024,3,Inglese,T080,"International Economics",II Semestre,"Roberta De Santis / Cecilia Susanna Jona Lasinio","Economics and business"
/cattedreonline/corso/AA7/0/1EEL2BASE/2024,0,2024,3,Inglese,AA7,"International Economics",II Semestre,"Alberto Petrucci","Economia e management"
/cattedreonline/corso/SHX/A/LM20IRBASE/2024,A,2024,1,Inglese,SHX,"International Economics",Secondo Semestre,"Paolo D'imperio / Giuseppe De Arcangelis","International relations"
/cattedreonline/corso/M290/A/19MLMBASE/2024,A,2024,1,Inglese,M290,"International Economics",Secondo Semestre,"Luca De Benedictis","Management"
/cattedreonline/corso/SHX/B/LM20IRBASE/2024,B,2024,1,Inglese,SHX,"International Economics",Secondo Semestre,"Marco Magnani","International relations"
/cattedreonline/corso/M290/B/19MLMBASE/2024,B,2024,1,Inglese,M290,"International Economics",Secondo Semestre,"Gianfranco Di Vaio","Management"
/cattedreonline/corso/SI0/0/19FLM1B/2024,0,2024,2,Inglese,SI0,"International Finance",Primo Semestre,"Guido Traficante","Economia e finanza"
/cattedreonline/corso/SI0/0/LM19WBASE/2024,0,2024,2,Inglese,SI0,"International Finance",Primo Semestre,"Guido Traficante","Corporate finance"
/cattedreonline/corso/M247/A/LM19WBASE/2024,A,2024,1,Inglese,M247,"International Financial Economics",Secondo Semestre,"Guido Traficante","Corporate finance"
/cattedreonline/corso/M247/B/LM19WBASE/2024,B,2024,1,Inglese,M247,"International Financial Economics",Secondo Semestre,"Giuseppe De Arcangelis","Corporate finance"
/cattedreonline/corso/M132/0/19MLMMM/2024,0,2024,2,Inglese,M132,"International Human Resource Management",Primo Semestre,"Fabian Kurt Falk Homberg","Management"
/cattedreonline/corso/GMP10/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP10,"International Institutions And Global Governance",Primo Semestre,"Maria Rosaria Mauro","Global management and politics"
/cattedreonline/corso/GL08/0/L24GLOBASE/2024,0,2024,1,Inglese,GL08,"International Law",Secondo Semestre,"Johannes Antonius Maria Klabbers / Jorge Enrique Vinuales","Global law"
/cattedreonline/corso/T009/A/L22PPEBASE/2024,A,2024,2,Inglese,T009,"International Law",II Semestre,"Pierfrancesco Rossi / Jorge Enrique Vinuales","Politics: philosophy and economics"
/cattedreonline/corso/T009/B/L22PPEBASE/2024,B,2024,2,Inglese,T009,"International Law",II Semestre,"Zachary Douglas","Politics: philosophy and economics"
/cattedreonline/corso/DSM10/0/LMDSMBASE/2024,0,2024,2,Inglese,DSM10,"International Operations And Global Supply Chain",Primo Semestre,"Lorenza Morandini","Data science and management"
/cattedreonline/corso/M284/0/LM19KBASE/2024,0,2024,2,Inglese,M284,"International Operations And Supply Chain",Primo Semestre,"Emanuela Delbufalo / Maria Jell-ojobor","Marketing"
/cattedreonline/corso/M284/0/19MLMMS/2024,0,2024,2,Inglese,M284,"International Operations And Supply Chain",Primo Semestre,"Emanuela Delbufalo / Maria Jell-ojobor","Management"
/cattedreonline/corso/M070/A/LM20IRBASE/2024,A,2024,1,Inglese,M070,"International Organization And Human Rights",Secondo Semestre,"Donato Greco","International relations"
/cattedreonline/corso/M070/B/LM20IRBASE/2024,B,2024,1,Inglese,M070,"International Organization And Human Rights",Secondo Semestre,"Loris Marotti / Giuseppe Pascale","International relations"
/cattedreonline/corso/ET27/0/3GSLMDZ/2024,0,2024,5,Inglese,ET27,"International Organizations",I Semestre,"Andrea Insolia","Giurisprudenza"
/cattedreonline/corso/M355/0/LM20IRD/2024,0,2024,2,Inglese,M355,"International Political Theory",Primo Semestre,"Valentina Gentile","International relations"
/cattedreonline/corso/ACE03/0/L21BABASE/2024,0,2024,2,Inglese,ACE03,"International Politics And Business",Primo Semestre,"Raffaele Marchetti / Manfredi Valeriani","Business administration"
/cattedreonline/corso/MNG01/0/LM19WBASE/2024,0,2024,2,Inglese,MNG01,"International Project Finance & Sustainability",Primo Semestre,"Federico Merola","Corporate finance"
/cattedreonline/corso/MNG01/0/19MLMMS/2024,0,2024,2,Inglese,MNG01,"International Project Finance & Sustainability",Primo Semestre,"Federico Merola","Management"
/cattedreonline/corso/T008/A/L22PPEBASE/2024,A,2024,2,Inglese,T008,"International Relations",I Semestre,"Silvia Menegazzi","Politics: philosophy and economics"
/cattedreonline/corso/T008/B/L22PPEBASE/2024,B,2024,2,Inglese,T008,"International Relations",I Semestre,"Raffaele Marchetti","Politics: philosophy and economics"
/cattedreonline/corso/SJO/0/19MLMBASE/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi","Management"
/cattedreonline/corso/SJO/0/19FLM1B/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi","Economia e finanza"
/cattedreonline/corso/SJO/0/LM19WBASE/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi","Corporate finance"
/cattedreonline/corso/GMP08/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP08,"International Trade Law",Secondo Semestre,"Domenico Pauciulo / Elena Terrizzi","Global management and politics"
/cattedreonline/corso/DSM02/0/LMDSMBASE/2024,0,2024,1,Inglese,DSM02,"Internet And Network Economics",Secondo Semestre,"Filippo Bontadini / Maria Savona","Data science and management"
/cattedreonline/corso/GL07/0/L24GLOBASE/2024,0,2024,1,Inglese,GL07,"Introduction To Accounting",Secondo Semestre,"Riccardo Tiscini","Global law"
/cattedreonline/corso/857/A/L21BBBASE/2024,A,2024,1,Inglese,857,"Introduction To Business Economics",I Semestre,"Giuseppe Maria Bifulco / Francesca Di Pietro","Economics and business"
/cattedreonline/corso/857/B/L21BBBASE/2024,B,2024,1,Inglese,857,"Introduction To Business Economics",I Semestre,"Valerio Pelucco","Economics and business"
/cattedreonline/corso/BA04/A/L21BABASE/2024,A,2024,1,Inglese,BA04,"Introduction To Business Law",Primo Semestre,"Raffaele Felicetti","Business administration"
/cattedreonline/corso/BA04/B/L21BABASE/2024,B,2024,1,Inglese,BA04,"Introduction To Business Law",Primo Semestre,"Raffaele Felicetti","Business administration"
/cattedreonline/corso/TDS03/0/LAIMBASE/2024,0,2024,1,Inglese,TDS03,"Introduction To Computer Programming",Primo Semestre,"Alessio Martino","Management and artificial intelligence"
/cattedreonline/corso/ACE10/0/L21BABASE/2024,0,2024,2,Inglese,ACE10,"Introduction To Computing, Artificial Intelligence And Biotechnology",Secondo Semestre,"Fabio Angeletti","Business administration"
/cattedreonline/corso/ACE04/0/L21BABASE/2024,0,2024,2,Inglese,ACE04,"Introduction To International Business",Primo Semestre,"Alessandra Perri","Business administration"
/cattedreonline/corso/T032/0/L21BBMA/2024,0,2024,3,Inglese,T032,"Io & Competition Theory",I Semestre,"Antonio Buttà / Emanuele Tarantino","Economics and business"
/cattedreonline/corso/037/A/L22PSBASE/2024,A,2024,1,Italiano,037,"Istituzioni Di Diritto Pubblico",II Semestre,"Angelo Junior Golia","Scienze politiche"
/cattedreonline/corso/197/A/3GSLMBASE/2024,A,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Marco Urbano Sperandio","Giurisprudenza"
/cattedreonline/corso/197/B/3GSLMBASE/2024,B,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Maria Floriana Cursi","Giurisprudenza"
/cattedreonline/corso/197/C/3GSLMBASE/2024,C,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Valeria Di Nisio / Paola Santini","Giurisprudenza"
/cattedreonline/corso/197/D/3GSLMBASE/2024,D,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Santino Vincenzo Mannino","Giurisprudenza"
/cattedreonline/corso/197/E/3GSLMBASE/2024,E,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Natale Rampazzo","Giurisprudenza"
/cattedreonline/corso/MRK01/0/LM19KBASE/2024,0,2024,1,Inglese,MRK01,"Key Topics In Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev","Marketing"
/cattedreonline/corso/T057/A/L22PPEBASE/2024,A,2024,1,Inglese,T057,"Lab Of Computer Skills",I Semestre,"Luigi Laura","Politics: philosophy and economics"
/cattedreonline/corso/T057/B/L22PPEBASE/2024,B,2024,1,Inglese,T057,"Lab Of Computer Skills",I Semestre,"Luigi Laura","Politics: philosophy and economics"
/cattedreonline/corso/T054/A/L22PPEBASE/2024,A,2024,2,Inglese,T054,"Lab Of Data Analysis For Economics And Political Sciences",Annualità Singola,"Francesco Salate Santone","Politics: philosophy and economics"
/cattedreonline/corso/T054/B/L22PPEBASE/2024,B,2024,2,Inglese,T054,"Lab Of Data Analysis For Economics And Political Sciences",Annualità Singola,"Marco Pini","Politics: philosophy and economics"
/cattedreonline/corso/T056V/A/L22PSBASE/2024,A,2024,1,Italiano,T056V,"Laboratorio Di Abilita' Informatiche",I Semestre,"Luigi Laura","Scienze politiche"
/cattedreonline/corso/T056V/B/L22PSBASE/2024,B,2024,1,Italiano,T056V,"Laboratorio Di Abilita' Informatiche",I Semestre,"Luigi Laura","Scienze politiche"
/cattedreonline/corso/T053V/A/L22PSBASE/2024,A,2024,2,Italiano,T053V,"Laboratorio Di Analisi Dei Dati Per Le Scienze Politiche, Economiche E Sociali",Annualità Singola,"Francesca Sica","Scienze politiche"
/cattedreonline/corso/T053V/B/L22PSBASE/2024,B,2024,2,Italiano,T053V,"Laboratorio Di Analisi Dei Dati Per Le Scienze Politiche, Economiche E Sociali",Annualità Singola,"Francesca Sica","Scienze politiche"
/cattedreonline/corso/SMDIM00021/0/L21BBBASE/2024,0,2024,2,Italiano,SMDIM00021,"Laboratorio Di Analisi Di Dati Economici E Aziendali",II Semestre,"Alessandro Rinaldi","Economics and business"
/cattedreonline/corso/SMDIM00021/0/1EEL2BASE/2024,0,2024,2,Italiano,SMDIM00021,"Laboratorio Di Analisi Di Dati Economici E Aziendali",II Semestre,"Alessandro Rinaldi","Economia e management"
/cattedreonline/corso/LABVGP2/A/3GSLMBASE/2024,A,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Gianluigi Ciacci","Giurisprudenza"
/cattedreonline/corso/LABVGP2/B/3GSLMBASE/2024,B,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Matteo Di Raimondo","Giurisprudenza"
/cattedreonline/corso/LABVGP2/C/3GSLMBASE/2024,C,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Patrizia Beraldi / Vincenzo Greco","Giurisprudenza"
/cattedreonline/corso/LABVGP2/D/3GSLMBASE/2024,D,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Fabrizio Corona / Vincenzo Greco","Giurisprudenza"
/cattedreonline/corso/961V/0/L22PSBASE/2024,0,2024,2,Italiano,961V,"Laboratorio Di Scrittura",II Semestre,"Marta Guglielmi / Giovanni Licata / Lauretta Salvini","Scienze politiche"
/cattedreonline/corso/EM21/0/19MLMBASE/2024,0,2024,2,Inglese,EM21,"Language In Advertising",Primo Semestre,"Paolo Peverini","Management"
/cattedreonline/corso/EM21/0/LM19KBASE/2024,0,2024,2,Inglese,EM21,"Language In Advertising",Primo Semestre,"Paolo Peverini","Marketing"
/cattedreonline/corso/EH04/0/L22PPEBASE/2024,0,2024,3,Inglese,EH04,"Languages Of Innovation: Where Ai Meets Creativity",II Semestre,"Paolo Peverini","Politics: philosophy and economics"
/cattedreonline/corso/SMIS06/A/LMSMIBASE/2024,A,2024,1,Italiano,SMIS06,"Law & Policy Of Innovation",Secondo Semestre,"Daniel Foa' / Andrea Palazzolo","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS06/B/LMSMIBASE/2024,B,2024,1,Italiano,SMIS06,"Law & Policy Of Innovation",Secondo Semestre,"Elena De Nictolis / Flavio Petrocelli","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS12/C/LMSMIBASE/2024,C,2024,1,Inglese,SMIS12,"Law & Policy Of Innovation",Secondo Semestre,"Fabiana Di Porto / Sofia Hina Fernandes Da Silva Ranchordas","Strategic management, innovation and sustainability"
/cattedreonline/corso/SMIS12/D/LMSMIBASE/2024,D,2024,1,Inglese,SMIS12,"Law & Policy Of Innovation",Secondo Semestre,"Fernando Christian Iaione / Amnon Lehavi","Strategic management, innovation and sustainability"
/cattedreonline/corso/T021/A/L21BBBASE/2024,A,2024,2,Inglese,T021,"Law And Economics (corporate And Business Law; Antitrust And Regulation)",II Semestre,"Sabrina Bruno / Gianluca Faella","Economics and business"
/cattedreonline/corso/T021/B/L21BBBASE/2024,B,2024,2,Inglese,T021,"Law And Economics (corporate And Business Law; Antitrust And Regulation)",II Semestre,"Pierluigi Matera","Economics and business"
/cattedreonline/corso/ET42/0/1EEL2BASE/2024,0,2024,3,Inglese,ET42,"Leadership And Organizational Wellbeing",II Semestre,"Silvia Dello Russo","Economia e management"
/cattedreonline/corso/TP04/0/3GSLMDZ/2024,0,2024,5,Inglese,TP04,"Legal Informatics",I Semestre,"Fabrizio Corona / Nicola Lettieri","Giurisprudenza"
/cattedreonline/corso/TDS07/0/LAIMBASE/2024,0,2024,1,Inglese,TDS07,"Legal System In The Digital Age",Secondo Semestre,"Giuseppe Pinelli","Management and artificial intelligence"
/cattedreonline/corso/GL03/0/L24GLOBASE/2024,0,2024,1,Inglese,GL03,"Legal Theory",Primo Semestre,"Alessandro Ferrara / Armin Gunter Von Bogdandy","Global law"
/cattedreonline/corso/LABGAP01/0/LMGAPBASE/2024,0,2024,1,Italiano,LABGAP01,"Leggere Ed Organizzare Contenuti Scientifici",Primo Semestre,"Federico Trastulli","Governo, amministrazione e politica"
/cattedreonline/corso/EH06/0/L22PPEBASE/2024,0,2024,3,Inglese,EH06,"Liberalism, Its Critics, And Contemporary Challenges",II Semestre,"Seth Nathan Jaffe","Politics: philosophy and economics"
/cattedreonline/corso/S1B/0/LM20IRBASE/2024,0,2024,1,Italiano,S1B,"Lingua Italiana",Primo Semestre,"Isabella Nitti","International relations"
/cattedreonline/corso/LABVGP1/A/3GSLMBASE/2024,A,2024,1,Italiano,LABVGP1,"Linguaggio E Logica Delle Macchine",II Semestre,"Francesca Pelusi","Giurisprudenza"
/cattedreonline/corso/LABVGP1/B/3GSLMBASE/2024,B,2024,1,Italiano,LABVGP1,"Linguaggio E Logica Delle Macchine",II Semestre,"Alessandro Lentini","Giurisprudenza"
/cattedreonline/corso/LABVGP1/C/3GSLMBASE/2024,C,2024,1,Italiano,LABVGP1,"Linguaggio E Logica Delle Macchine",II Semestre,"Giuseppe D'acquisto","Giurisprudenza"
/cattedreonline/corso/LABVGP1/D/3GSLMBASE/2024,D,2024,1,Italiano,LABVGP1,"Linguaggio E Logica Delle Macchine",II Semestre,"Cosimo Comella","Giurisprudenza"
/cattedreonline/corso/SAC/0/19MLMMF/2024,0,2024,2,Inglese,SAC,"Luxury Management",Primo Semestre,"Alberto Festa","Management"
/cattedreonline/corso/SAC/0/LM19GMBASE/2024,0,2024,2,Inglese,SAC,"Luxury Management",Primo Semestre,"Alberto Festa","Global management and politics"
/cattedreonline/corso/SMJ/0/19FLM1B/2024,0,2024,2,Inglese,SMJ,"M&a And Investment Banking",Primo Semestre,"Marshall Langer","Economia e finanza"
/cattedreonline/corso/SMJ/0/LM19ABASE/2024,0,2024,2,Inglese,SMJ,"M&a And Investment Banking",Primo Semestre,"Marshall Langer","Amministrazione, finanza e controllo"
/cattedreonline/corso/S0M/A/LM19WBASE/2024,A,2024,1,Inglese,S0M,"M&a And Investment Banking",Secondo Semestre,"Luigi De Vecchi / Leone Pattofatto","Corporate finance"
/cattedreonline/corso/S0M/B/LM19WBASE/2024,B,2024,1,Inglese,S0M,"M&a And Investment Banking",Secondo Semestre,"Leopoldo Maria Attolico / Andrea Salvati","Corporate finance"
/cattedreonline/corso/MID1/A/3GSLMBASE/2024,A,2024,3,Italiano,MID1,"Macchine Intelligenti E Diritto",II Semestre,"Gianluigi Ciacci / Angelo Costanzo","Giurisprudenza"
/cattedreonline/corso/MID1/B/3GSLMBASE/2024,B,2024,3,Italiano,MID1,"Macchine Intelligenti E Diritto",II Semestre,"Giuseppe Corasaniti","Giurisprudenza"
/cattedreonline/corso/MID1/C/3GSLMBASE/2024,C,2024,3,Italiano,MID1,"Macchine Intelligenti E Diritto",II Semestre,"Giuseppe D'acquisto / Giuliano Salberini","Giurisprudenza"
/cattedreonline/corso/MID1/D/3GSLMBASE/2024,D,2024,3,Italiano,MID1,"Macchine Intelligenti E Diritto",II Semestre,"Giovanni Buonomo","Giurisprudenza"
/cattedreonline/corso/DSM07/0/LMDSMBASE/2024,0,2024,1,Inglese,DSM07,"Machine Learning",Secondo Semestre,"Giuseppe Francesco Italiano","Data science and management"
/cattedreonline/corso/EFI07/0/19FLMF1/2024,0,2024,2,Inglese,EFI07,"Machine Learning",Primo Semestre,"Marta Catalano / Megha Patnaik","Economia e finanza"
/cattedreonline/corso/EFI07/0/LM19WBASE/2024,0,2024,2,Inglese,EFI07,"Machine Learning",Primo Semestre,"Marta Catalano / Megha Patnaik","Corporate finance"
/cattedreonline/corso/EM66/0/19MLMBASE/2024,0,2024,2,Inglese,EM66,"Machine Learning In Marketing",Primo Semestre,"Luigi Laura","Management"
/cattedreonline/corso/EM66/0/LM19KBASE/2024,0,2024,2,Inglese,EM66,"Machine Learning In Marketing",Primo Semestre,"Luigi Laura","Marketing"
/cattedreonline/corso/672/A/L22PSBASE/2024,A,2024,2,Italiano,672,"Macroeconomia",I Semestre,"Lorenzo Carbonari","Scienze politiche"
/cattedreonline/corso/672/B/L22PSBASE/2024,B,2024,2,Italiano,672,"Macroeconomia",I Semestre,"Paolo Canofari","Scienze politiche"
/cattedreonline/corso/AK2/A/1EEL2BASE/2024,A,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Alberto Cagnazzo / Roberta De Santis","Economia e management"
/cattedreonline/corso/AK2/B/1EEL2BASE/2024,B,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Alessandro Pandimiglio","Economia e management"
/cattedreonline/corso/AK2/C/1EEL2BASE/2024,C,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Giovanna Vallanti","Economia e management"
/cattedreonline/corso/AK2/D/1EEL2BASE/2024,D,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Salvatore Nisticò","Economia e management"
/cattedreonline/corso/AK2/E/1EEL2BASE/2024,E,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Tatiana Cesaroni","Economia e management"
/cattedreonline/corso/AK2/F/1EEL2BASE/2024,F,2024,2,Italiano,AK2,"Macroeconomia E Politica Economica",II Semestre,"Lorenzo Carbonari","Economia e management"
/cattedreonline/corso/SEZ/0/LMEFIAE/2024,0,2024,1,Inglese,SEZ,"Macroeconomic Analysis",Secondo Semestre,"Pietro Reichlin","Economia e finanza"
/cattedreonline/corso/RMSEZ/0/LMEFIRM/2024,0,2024,1,Inglese,RMSEZ,"Macroeconomic Analysis",Secondo Semestre,"Pietro Reichlin / Liangjie Wu","Economia e finanza"
/cattedreonline/corso/T004/A/L22PPEBASE/2024,A,2024,2,Inglese,T004,"Macroeconomics",I Semestre,"Paolo Giordani","Politics: philosophy and economics"
/cattedreonline/corso/977/A/L21BBBASE/2024,A,2024,2,Inglese,977,"Macroeconomics",I Semestre,"Francesco Lippi / Liangjie Wu","Economics and business"
/cattedreonline/corso/BA07/A/L21BABASE/2024,A,2024,1,Inglese,BA07,"Macroeconomics",Secondo Semestre,"Diletta Topazio","Business administration"
/cattedreonline/corso/977/B/L21BBBASE/2024,B,2024,2,Inglese,977,"Macroeconomics",I Semestre,"Giovanna Vallanti","Economics and business"
/cattedreonline/corso/T004/B/L22PPEBASE/2024,B,2024,2,Inglese,T004,"Macroeconomics",I Semestre,"Paolo Canofari","Politics: philosophy and economics"
/cattedreonline/corso/BA07/B/L21BABASE/2024,B,2024,1,Inglese,BA07,"Macroeconomics",Secondo Semestre,"Diletta Topazio","Business administration"
/cattedreonline/corso/T012/0/L21BBMA/2024,0,2024,3,Inglese,T012,"Management",II Semestre,"Francesca Vicentini","Economics and business"
/cattedreonline/corso/ET14/0/1EEL2BASE/2024,0,2024,3,Italiano,ET14,"Management Delle Piccole E Medie Imprese",II Semestre,"Fabio Corsico","Economia e management"
/cattedreonline/corso/SMIS18/0/LMSMIECT/2024,0,2024,1,Inglese,SMIS18,"Management Of Emerging & Clean Tech",Secondo Semestre,"Paola Belingheri / Francesco Venturini","Strategic management, innovation and sustainability"
/cattedreonline/corso/SQ0/0/19MLMMS/2024,0,2024,2,Inglese,SQ0,"Management Of Innovation",Primo Semestre,"Giovanni Valentini","Management"
/cattedreonline/corso/SQ0/0/LMDSMBASE/2024,0,2024,2,Inglese,SQ0,"Management Of Innovation",Primo Semestre,"Giovanni Valentini","Data science and management"
/cattedreonline/corso/SMIS20/0/LMSMICES/2024,0,2024,1,Inglese,SMIS20,"Management Of Sustainable And Responsible Projects",Secondo Semestre,"Giuseppe Delmestri","Strategic management, innovation and sustainability"
/cattedreonline/corso/ET07/0/L21BABASE/2024,0,2024,3,Inglese,ET07,"Management Of Technology",Secondo Semestre,"Valentina Iacopino / Daniele Mascia","Business administration"
/cattedreonline/corso/ET07/0/1EEL2BASE/2024,0,2024,3,Inglese,ET07,"Management Of Technology",II Semestre,"Valentina Iacopino / Daniele Mascia","Economia e management"
/cattedreonline/corso/BA013/A/L21BABASE/2024,A,2024,2,Inglese,BA013,"Managerial Accounting, Planning & Control",Secondo Semestre,"Claudia Arena / Petros Vourvachis","Business administration"
/cattedreonline/corso/BA013/B/L21BABASE/2024,B,2024,2,Inglese,BA013,"Managerial Accounting, Planning & Control",Secondo Semestre,"Claudia Arena / Petros Vourvachis","Business administration"
/cattedreonline/corso/M294/A/19MLMBASE/2024,A,2024,1,Inglese,M294,"Managerial Decision Making",Secondo Semestre,"Luigi Marengo","Management"
/cattedreonline/corso/M294/B/19MLMBASE/2024,B,2024,1,Inglese,M294,"Managerial Decision Making",Secondo Semestre,"Pablo Collazzo","Management"
/cattedreonline/corso/GMP02/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP02,"Managerial Economics",Primo Semestre,"Andrea Filippetti","Global management and politics"
/cattedreonline/corso/M376/0/LMPAGECHPM/2024,0,2024,2,Inglese,M376,"Managing And Developing Heritage",Primo Semestre,"Cinzia Calluso","Policies and governance in europe"
/cattedreonline/corso/EM68/0/19MLMBASE/2024,0,2024,2,Inglese,EM68,"Managing The Energy Transition",Primo Semestre,"Domenico Capone / Simone Mori","Management"
/cattedreonline/corso/EM68/0/LM19GMBASE/2024,0,2024,2,Inglese,EM68,"Managing The Energy Transition",Primo Semestre,"Domenico Capone / Simone Mori","Global management and politics"
/cattedreonline/corso/MRK10/0/LM19KBASE/2024,0,2024,1,Inglese,MRK10,"Market Data Analysis",Secondo Semestre,"Francesco Salate Santone","Marketing"
/cattedreonline/corso/M216/0/LMEFIAE/2024,0,2024,1,Inglese,M216,"Market Law And Regulation",Secondo Semestre,"Paola Lucantoni","Economia e finanza"
/cattedreonline/corso/RM296/0/LMEFIRM/2024,0,2024,1,Inglese,RM296,"Market Law And Regulation",Secondo Semestre,"Joao Miguel Da Costa Monteiro / Giancarlo Spagnolo","Economia e finanza"
/cattedreonline/corso/980/0/L21BBBASE/2024,0,2024,3,Inglese,980,"Marketing",I Semestre,"Maria Giovanna Devetag","Economics and business"
/cattedreonline/corso/439/A/1EEL2BASE/2024,A,2024,3,Italiano,439,"Marketing",I Semestre,"Maria Giovanna Devetag","Economia e management"
/cattedreonline/corso/BA015/A/L21BABASE/2024,A,2024,2,Inglese,BA015,"Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev","Business administration"
/cattedreonline/corso/BA015/B/L21BABASE/2024,B,2024,2,Inglese,BA015,"Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev","Business administration"
/cattedreonline/corso/439/B/1EEL2BASE/2024,B,2024,3,Italiano,439,"Marketing",I Semestre,"Matteo De Angelis","Economia e management"
/cattedreonline/corso/439/C/1EEL2BASE/2024,C,2024,3,Italiano,439,"Marketing",I Semestre,"Michele Costabile","Economia e management"
/cattedreonline/corso/439/D/1EEL2BASE/2024,D,2024,3,Italiano,439,"Marketing",I Semestre,"Alba D'aniello","Economia e management"
/cattedreonline/corso/439/E/1EEL2BASE/2024,E,2024,3,Italiano,439,"Marketing",I Semestre,"Maria Giovanna Devetag","Economia e management"
/cattedreonline/corso/MRK04/0/LM19KBASE/2024,0,2024,1,Inglese,MRK04,"Marketing And Law",Primo Semestre,"Denise Amram / Mirella Pellegrini","Marketing"
/cattedreonline/corso/MRK14/A/LM19KBASE/2024,A,2024,1,Italiano,MRK14,"Marketing E Diritto",Primo Semestre,"Andrea Giannaccari","Marketing"
/cattedreonline/corso/MRK14/B/LM19KBASE/2024,B,2024,1,Italiano,MRK14,"Marketing E Diritto",Primo Semestre,"Antonio Cilento / Raffaella Grimaldi","Marketing"
/cattedreonline/corso/BI010/0/LM19KBI/2024,0,2024,2,Inglese,BI010,"Marketing Law And Regulation",Primo Semestre,"Nicoletta Raviele","Marketing"
/cattedreonline/corso/MRK07/0/LM19KBASE/2024,0,2024,1,Inglese,MRK07,"Marketing Metrics",Secondo Semestre,"Andrea Pelaez Martinez","Marketing"
/cattedreonline/corso/M197/0/LM19KMK/2024,0,2024,2,Inglese,M197,"Marketing Plan & Markstrat Simulation",Primo Semestre,"Rumen Ivaylov Pozharliev","Marketing"
/cattedreonline/corso/M163/0/LM19KMA/2024,0,2024,2,Italiano,M163,"Marketing Plan And Markstrat Simulation",Primo Semestre,"Matteo De Angelis","Marketing"
/cattedreonline/corso/ET23/0/L22PSBASE/2024,0,2024,3,Italiano,ET23,"Marketing Politico E Istituzionale",II Semestre,"Francesco Giorgino","Scienze politiche"
/cattedreonline/corso/ET23/0/1EEL2BASE/2024,0,2024,3,Italiano,ET23,"Marketing Politico E Istituzionale",II Semestre,"Francesco Giorgino","Economia e management"
/cattedreonline/corso/AB2/0/1EEL2BASE/2024,0,2024,3,Inglese,AB2,"Markets And Strategies",II Semestre,"Maria Giovanna Devetag","Economia e management"
/cattedreonline/corso/M009/A/19MLMBASE/2024,A,2024,1,Inglese,M009,"Markets, Regulations And Law",Primo Semestre,"Luca Arnaudo","Management"
/cattedreonline/corso/M009/B/19MLMBASE/2024,B,2024,1,Inglese,M009,"Markets, Regulations And Law",Primo Semestre,"Giuseppe Colangelo","Management"
/cattedreonline/corso/AB3/A/1EEL2BASE/2024,A,2024,1,Italiano,AB3,"Matematica",I Semestre,"Marco Papi","Economia e management"
/cattedreonline/corso/AB3/B/1EEL2BASE/2024,B,2024,1,Italiano,AB3,"Matematica",I Semestre,"Maria Sole Staffa","Economia e management"
/cattedreonline/corso/AB3/C/1EEL2BASE/2024,C,2024,1,Italiano,AB3,"Matematica",I Semestre,"Sergio Scarlatti","Economia e management"
/cattedreonline/corso/AB3/D/1EEL2BASE/2024,D,2024,1,Italiano,AB3,"Matematica",I Semestre,"Filippo Petroni","Economia e management"
/cattedreonline/corso/AB3/E/1EEL2BASE/2024,E,2024,1,Italiano,AB3,"Matematica",I Semestre,"Roy Cerqueti","Economia e management"
/cattedreonline/corso/AB3/F/1EEL2BASE/2024,F,2024,1,Italiano,AB3,"Matematica",I Semestre,"Michele Aleandri","Economia e management"
